Category,Food Name,熱量(kcal),水分(g),粗蛋白(g),粗脂肪(g),飽和脂肪(g),灰分(g),總碳水化合物(g),膳食纖維(g),糖質總量(g),葡萄糖(g),果糖(g),半乳糖(g),麥芽糖(g),蔗糖(g),乳糖(g),鈉(mg),鉀(mg),鈣(mg),鎂(mg),鐵(mg),鋅(mg),磷(mg),銅(mg),視網醇當量(RE)(ug),β-胡蘿蔔素(ug),α-維生素E當量(α-TE)(mg),維生素B1(mg),維生素B2(mg),菸鹼素(mg),維生素B6(mg),維生素B12(ug),葉酸(ug),維生素C(mg),脂肪酸S總量(mg),脂肪酸M總量(mg),脂肪酸P總量(mg),亞麻油酸(18:2)(mg),次亞麻油酸(18:3)(mg),其他脂肪酸(mg),反式脂肪(mg),酥胺酸(Thr),胱胺酸(Cys),纈胺酸(Val),甲硫胺酸(Met),異白胺酸(Ile),白胺酸(Leu),酪胺酸(Tyr),苯丙胺酸(Phe),離胺酸(Lys),組胺酸(His),精胺酸(Arg),色胺酸(Trp),膽固醇(mg),酒精含量(g),醣類熱量%,脂肪熱量%,蛋白質熱量%,酒精熱量%
蛋類,"鵪鶉蛋",172.196,72.106,12.666,12.9681,4.757,1.1082,1.1517,,0.395,0.395,0,,0,0,0,142.193,167.394,51.1015,11.143,2.971,2.08,286.0055,0.084,309.467,,1.2199,0.1395,0.6945,0.0437,0.1263,1.9058,94.385,0,4756.958442,5874.795694,2310.318887,1992.17249,64.4903613,52.261443,,685.58,460.18,712.325,403.845,582.755,1095.675,547.525,640.465,953.895,484.44,709.285,191.105,605.7385,,2.605614519,66.15972566,31.23465982,
蛋類,"鵪鶉水煮蛋",162.8068,74.6877,12.301,12.1036,4.4863,0.8601,0.0476,,0.013,0.013,0,,0,0,0,89.1257,13.1677,57.5,9.529,2.6387,1.7653,211.7293,0.0829,267.3302,8.026,2.4229,0.0283,0.2571,0.1246,0.0613,1.9105,52.652,0.1193,4486.33248,5043.642742,2493.111632,2009.439672,111.0747372,80.609976,,670.4117,165.5543,738.4077,382.516,637.1313,1146.859,545.1873,671.243,1009.759,443.0937,750.3917,185.1305,546.87,,0.1168118,66.9793411,32.9038471,
蛋類,"鵪鶉皮蛋",160.3566,71.1815,13.8085,10.891,3.8766,2.3431,1.7759,,0,0,0,,0,0,0,790.655,146.8515,82.996,6.672,2.374,1.713,214.6935,,313.0195,,1.3451,0.009,0.1499,0.1821,0.0179,0.818,,0.094,3876.629668,5161.767668,1849.869023,1616.039253,34.687835,5.55441,,728.0635,175.63,852.2565,475.018,683.537,1198.534,600.9235,707.649,891.005,456.343,688.905,170.48,506.5525,,4.291026248,59.34128797,36.36768579,
蛋類,"鵪鶉鹹蛋",173.2226,66.927,13.73,12.2926,4.3971,5.1331,1.9173,,0.224,0.2,0.024,,0,0,0,1809.831,151.593,56.404,12.11,2.802,2.077,207.875,,196.288,,3.2766,0.063,0.5701,0.1695,0.15,3.105,,0,4397.06302,5472.66552,2385.99366,1921.33338,110.6334,35.64854,,789.577,225.44,844.429,469.138,717.639,1304.524,623.883,770.254,1088.883,380.799,854.72,189.731,484.927,,4.298607803,62.14812729,33.5532649,
蛋類,"鵪鶉滷蛋",238.2325,56.96,16.197,14.3321,5.4326,1.397,11.1139,,4.965,0.291,0.439,,0.751,3.484,0,314.792,91.944,78.387,12.526,3.12,2.472,261.364,0.0756,278.8407,4.935,2.2917,0.011,0.4489,0.058,0.142,1.327,35.236,0,5432.582505,6127.402713,2716.076271,2105.672132,76.676735,55.608548,,892.124,191.462,954.808,361.902,812.115,1485.859,710.241,875.773,1200.369,416.411,838.571,203.058,786.781,,18.19340647,52.90587649,28.90071704,
蛋類,"鵪鶉鐵蛋",439.13,20.39,28.82,26.93,9.8731,3.49,20.37,,,,,,,,,193.63,240.72,152.53,30.86,6.23,3.61,452.63,,441.75,,2.288,0.403,1.01,0.83,1.0454,1.66,,0,9873.0766,13943.38452,3113.32344,2623.19744,86.31065,,,1458.6,837.31,1631.98,877.17,1308.88,2343.62,1069.74,1421.75,1718.59,743.62,1391.25,354.31,1575.45,,18.10490446,53.97443538,27.92066017,
蛋類,"鴿蛋",96.1596,80.76,10.18,5.74,1.5309,0.785,2.535,,,,,,,,,142.99,127.11,24.72,9.18,3.19,1.303,135.1,,73.04,,1.596,0.046,0.57,0.25,0.0893,2.24,,0,1530.92688,3392.8853,816.1706,816.1706,0,,,470.18,392.36,557.6,428.68,518.35,898.66,447.67,533.43,716.17,180.18,511.46,115.95,303.13,,9.539076346,48.7064862,41.75443746,
蛋類,"鵝蛋",178.8098,70.23,10,14.99,5.4877,1.586,3.194,,,,,,,,,133.7,129.53,49.29,11.05,4.31,2.14,256.72,,428.71,,0.592,0.108,0.46,0.13,0.2875,2.03,,0,5487.65912,8350.85405,1151.45685,1151.45685,0,,,672.28,497.25,618.26,536.76,580.03,973.24,505.03,635.17,716.82,228.11,694.2,145.78,870.24,,6.66855268,70.57401958,22.75742774,
乳品類,"高脂鮮乳",72.5358,85.75,3.191,3.9956,2.7439,0.9164,6.147,,4.99,0,0,0,0,0,4.99,38.82,140.18,115.97,13.14,0.07,0.497,96.17,,45.13,0,0.061,0.041,0.193,0.386,0.02,0.37,0,0.053,2743.934348,1097.914964,152.2962896,128.8740824,18.9271572,4.914588,104.967,143.54,167.53,207.97,78.81,179.55,346.37,167.73,159.53,280.27,94.22,117.04,0,15.04,,32.79607483,48.41930708,18.78461809,
乳品類,"全脂鮮乳平均值",63.1961,87.8608,3.112,3.5829,2.4696,0.6861,4.7582,0,4.4116,0,0,0,0,0,4.4116,37.4138,146.6358,104.1001,9.6406,0.083,0.4229,82.6974,0.0049,41.6618,3.994,0.0619,0.0429,0.166,0.1983,0.032,0.6286,1.6033,0.3788,2469.574734,983.5454619,121.7433591,99.8697546,15.8149206,15.2309079,92.096,129.3896,81.4941,158.827,63.0749,153.467,306.3679,153.2295,143.4094,249.0361,96.48,95.1818,5.0458,13.2374,,29.13821432,49.83481355,21.02697213,
乳品類,"全脂鮮乳(1月取樣)",62.3801,88.17,2.926,3.61,2.5154,0.603,4.691,,,,,,,,,39.77,151.95,116.99,8.33,0.16,0.55,79.73,,66.07,,0.06,0.042,0.163,0.474,0.02,0.35,0,0.452,2515.448,984.447,110.827,97.109,13.718,,,125.83,181.9435,169.89,63.22,147.42,292.5,145.95,135.5,232.16,76.42,99.55,0,12.34,,29.10250691,50.86863453,20.02885857,
乳品類,"全脂鮮乳(4月取樣)",61.798,88.18,2.936,3.5582,2.54,0.6786,4.6472,,4.881,0,0,0,0,0,4.881,34.59,126.58,91.75,9.22,0.07,0.349,76.4,,33.51,0,0.05,0.036,0.142,0.328,0.05,2.73,0,0.583,2540.006837,896.48849,119.6907316,96.6976432,19.0968594,4.234258,90.642,160.2,165.01,22.45,89.8,195.21,390.82,180.39,177.84,317.03,101.66,12.9,0,13.1,,29.10235778,50.61101853,20.28662369,
乳品類,"全脂鮮乳(6月取樣)",62.6849,87.949,3.187,3.5687,2.471,0.7197,4.5756,,3.986,0,0,,0,0,3.986,35.976,145.877,100.574,9.681,0.134,0.408,73.618,,31.3255,9.127,0.0705,0.04,0.1897,0.021,0.043,0.437,0.229,0.942,2471.039254,968.652241,113.020729,91.572842,13.453999,16.05915,,129.886,14.008,173.62,70.543,147.804,302.015,154.54,144.701,251.671,82.615,107.314,6.056,13.398,,28.24852893,50.04212416,21.70934691,
乳品類,"全脂鮮乳(9月取樣)",63.8406,87.751,2.78,3.5816,2.4143,0.5934,5.294,,4.2965,0,0,,0,0,4.2965,32.865,129.319,88.684,8.839,0,0.4,71.871,,44.204,,0.0587,0.051,0.1734,0.388,0.036,0.341,1.185,0.4,2414.28851,1045.168186,105.5963128,81.39186,12.7648224,16.5004312,,114.912,66.538,179.017,64.126,148.5,275.411,139.017,132.478,230.302,85.456,98.128,0,12.594,,32.09206348,49.31382584,18.59411067,
乳品類,"全脂鮮乳(10月取樣)",64.0486,87.6865,3.04,3.7049,2.5596,0.7878,4.7808,,4.4513,0,0,,0,0,4.4513,35.7895,168.055,97.423,8.7935,0.045,0.421,101.955,,36.562,,0.0494,0.0725,0.1704,0.203,0.053,0.2445,0.6425,0.0455,2559.607968,1026.09058,110.9321158,89.1139597,15.9421847,16.9128685,,116.3435,110.2883,158.0265,44.9535,132.705,268.989,131.986,126.132,213.5395,73.11,89.599,0,12.6325,,28.88697885,50.84590105,20.26712011,
乳品類,"全脂鮮乳(11月取樣)",61.794,88.075,3.075,3.5,2.4421,0.725,4.625,,,,,,,,,46.75,162.5,109.5,13.25,0.1,0.45,94.5,,39,,0.0758,0.035,0.1775,0.125,0.0145,0.1225,0.25,0.05,2442.125,936.25,122.15,100.7125,15.575,,,130,44.25,189,75.5,155.25,298.5,165.25,142.75,244.5,89,130,0,13.775,,28.9651908,49.78638703,21.24842218,
乳品類,"全脂鮮乳(12月取樣)",64.2362,87.405,3.225,3.435,2.3593,0.6968,5.2382,,,,,,,,,41.7,147.245,94.46,9.6215,0.075,0.325,85.225,,35.07,,0.0686,0.035,0.175,0.0475,0.0395,0.47,1.5,0.105,2359.25418,949.526745,126.20877,109.50093,12.630495,,,130.03,48.385,185.805,59.89,148.88,297.435,151.075,140.045,246.27,182.1,114.715,34.31,13.99,,31.55825418,47.00407873,21.4376671,
乳品類,"全脂鮮乳(7月取樣)",64.786,87.67,3.727,3.7047,2.4508,0.6845,4.2138,0,4.443,0,0,0,0,0,4.443,31.87,141.56,133.42,9.39,0.08,0.48,78.28,0.0049,44.2239,2.855,0.062,0.032,0.1372,0,0,0.334,9.02,0.453,2450.807238,1064.401062,165.8112579,132.7319916,23.6396907,23.6804424,93.55,127.9152,21.5298,192.8073,36.5665,151.9669,325.273,157.6277,147.8289,256.8162,81.4789,109.2483,0,14.07,,25.17118472,50.26442206,24.56439322,
乳品類,"中脂鮮乳",48.4924,89.3667,3.1333,1.8667,1.3002,0.8,4.8333,,,,,,,,,46.3333,156.6667,107,13.3333,0.1,0.4333,93.3333,,19.6667,,0.0367,0.04,0.1633,0.1333,0.0113,0.1267,0.3333,0.0667,1300.220018,502.51564,64.0912778,53.57429,7.2185289,,,132.3333,44.3333,196.6667,99,161,308.3333,171.3333,150,249.6667,89.3333,131.3333,0,10,,38.57282452,33.83686563,27.59030985,
乳品類,"低脂鮮乳",42.611,89.96,3.284,1.0551,0.7356,0.7102,4.9907,0,4.667,0,0,0,0,0,4.667,28.186,146.939,95.927,7.944,0,0.684,88.005,0.0033,17.955,0,0.026,0.031,0.1937,0.17,0.04,0.404,14.03,0.64,735.6357669,276.2167392,34.5165414,30.5229879,3.9935535,3.3626037,22.12,144.66,16.79,207.92,71.53,159.63,337.24,170.67,157.36,270.89,83.25,116.47,26.6746,6.7,,45.32632616,21.76509606,32.90857778,
乳品類,"高脂強化鮮乳(鈣強化)",68.0868,86.94,3.156,3.9352,2.6706,0.7956,5.1732,,4.6,0,0,,0,0,4.6,36.113,146.447,199.975,9.927,0,0.349,88.283,,40.34,,0.084,0.04,0.1706,0.191,0.04,0.323,2.31,0,2670.62348,1125.113032,124.431024,102.354552,12.474584,15.032464,,123.714,22.107,176.176,58.127,144.908,282.144,147.027,137.316,255.776,106.167,99.689,0,15.136,,29.40405552,50.80338906,19.79255542,
乳品類,"高脂強化鮮乳(寡醣強化)",69.1527,86.94,3.2,4.08,2.8522,0.7088,5.0712,,,,,,,,,43.78,164.96,70.68,10.147,0.23,0.35,98.01,,33.06,,0.031,0.044,0.189,0,0.0568,0.32,3.4,0,2852.23416,1091.96712,136.272,119.136,17.136,,,128.15,23.36,182.74,69.51,153.38,310.36,160.29,153.3,248.31,83.53,114.84,58.68,13.88,,28.37999314,51.86084879,19.75915807,
乳品類,"中脂強化鮮乳(脂肪酸調整)",59.3384,86.948,2.02,1.99,1.3875,0.4578,8.5842,,,,,,,,,36.54,87.01,61.46,5.824,0.08,0.22,54.11,,28.144,20.18,0.02,0.029,0.15,0,0.047,0.06,1.4,0,1387.49765,521.6188,80.85768,36.37322,20.69998,,,83.26,29.63,118.5,37.83,93.23,183.61,94.83,84.66,155.9,56.59,74.26,22.86,7.5,,55.98546599,29.478573,14.53596101,
乳品類,"低脂強化鮮乳(維生素E強化)",40.6785,90.8,3,1.3381,0.966,0.7,4.1619,,4.974,0.189,0,0,0,0,4.785,43,144,103,10,0.1,0.4,85,,18,,1.22,0.03,0.2,0,0.009,0.11,0,0,965.987771,326.549924,45.160875,35.004696,7.198978,0.776098,51.22,125,417,187,103,152,289,161,140,232,84,124,0,9,,39.59480317,28.91432299,31.49087384,
乳品類,"低脂強化鮮乳(寡醣強化)",46.1904,89.387,3.138,1.3267,0.901,0.6885,5.4598,,4.48,0.163,0,,0.089,0,4.228,32.902,151.366,111.908,10.115,0.101,0.407,81.354,,15.01,,0.0233,0.038,0.1498,0.0599,0.039,0.352,0.202,0.602,900.96197,363.91381,51.07795,45.63848,5.43947,10.74627,,129.378,20.802,188.159,78.099,156.631,309.982,155.857,146.22,257.336,82.508,107.807,5.599,6.62,,45.7442144,25.24701735,29.00876825,
乳品類,"脫脂強化鮮乳(鈣強化)",42.1957,89.03,3.53,0.33,0.2423,0.8511,6.2589,,,,,,,,,49.21,181.97,150.36,11.23,0,0.304,149.05,,2.22,0,0.01,0.027,0.36,0,0.0261,0.27,2,2.05,242.286,81.213,6.501,6.501,0,,,156.01,41.1277,212.9,78.49,165.87,356.14,167.82,159.93,294.98,101.63,130.81,29.54,4.4,,57.4037599,6.874390149,35.72184995,
乳品類,"脫脂強化鮮乳(寡醣強化)",36.4877,90.6955,3.1145,0.3669,0.2301,0.6645,5.1586,,4.6115,0.105,0,,0,0,4.5065,32.7025,133.871,101.413,9.0135,0,0.854,72.417,,2.4319,,0.0045,0.03,0.1722,0.0543,0.0495,0.272,0.384,0.088,230.123349,117.899646,17.5139715,16.7471505,0.766821,1.364868,,129.9015,19.001,173.87,64.0195,142.7175,298.0695,147.879,141.449,244.6045,82.496,104.077,2.75,3.2345,,54.71365895,8.838723069,36.44761798,
乳品類,"脫脂強化鮮乳(鐵強化)",40.8342,89.26,4.15,0.17,0.11,0.8336,5.5864,,,,,,,,,59.46,159.44,119.19,11.599,0.7,0.67,101.56,,3.69,,0.011,0.033,0.337,0.072,0.041,0.49,3,13.3,109.97946,56.8106,3.20943,3.20943,0,,,177.39,57.5422,249.18,94.92,201,403.94,204.75,196.09,338.84,116.71,160.24,50.69,4.51,,52.9443088,3.659435402,43.3962558,
乳品類,"中脂調味乳(巧克力)",62.5491,86.288,1.941,1.9799,1.3598,0.5496,9.2415,0.79,6.874,0.766,1.314,,0,2.145,2.649,29.8,132.295,60.184,11.083,0.429,0.291,54.316,,49.664,19.592,0.1647,0.073,0.1192,0.5644,0.022,0,1.072,0,1359.79532,542.29461,59.79298,51.67539,8.11759,17.42312,,81.287,12.152,107.001,36.023,90.286,180.992,90.165,86.685,149.765,47.775,69.88,3.964,9.342,,58.19546884,28.31834505,13.48618612,
乳品類,"中脂調味乳(多穀類)",67.4732,86.407,2.39,3.07,2.0532,0.5622,7.5708,1.1346,,,,,,,,44.61,103.75,51.87,9.127,0.11,0.29,69.77,,25.5936,8.84,0.1674,0.03,0.13,0,0.036,0.31,1.8,0.63,2053.18837,777.71389,239.06704,227.37341,11.69363,,,86.57,33.4,126.69,43.24,99.06,199.89,100.03,95.64,158.91,59.62,90.43,25.19,10.21,,44.0655347,40.58574818,15.34871711,
乳品類,"中脂調味乳(果汁)",54.2095,88,1.6,1.5619,1.1714,0.4,8.4381,,9.863,0.415,0.621,0.162,0,6.55,2.115,39,79,31,9,0,0.2,47,,14,,0.05,0.02,0.09,1,0.005,0.03,1,0,1171.362524,351.4275,38.594549,30.738192,6.153886,1.343234,41.802,,,,,,,,,,,,,7.5,,61.36333195,25.79855612,12.83811193,
乳品類,"中脂調味乳(鈣強化)",67.99,85.6,2.3,2.558,1.8439,0.6,8.942,,4.137,0.119,0,0,0,0,4.018,63,134,79,9,0.1,0.3,101,,40,,0.0613,0.06,0.11,0.9,0.039,0.19,6,0,1843.9343,621.68353,91.01364,73.51692,12.38072,2.50684,106.861,134,55,198,55,167,304,156,149,260,93,125,0,9,,51.71848248,33.60389028,14.67762724,
乳品類,"中脂調味乳(維生素強化)",59.6305,86.9,2,1.9261,1.3465,0.6,8.5739,,7.091,0,0,0,0,5.062,2.029,30,85,46,6,0.1,0.4,83,,85,,1.53,0.16,0.37,2.7,0.032,0.28,22,3,1346.507619,518.2653575,61.4136985,49.866729,9.4475205,0,59.173,81,59,112,52,97,184,102,88,153,60,80,0,10.7,,56.57322112,28.86617461,14.56060427,
乳品類,"中脂調味乳(纖維&維生素E強化)",65.7,85.5,2.4,2.1,1.4532,0.7,9.3,0.3,,,,,,,,50,126,65,11,0.1,0.3,85,,28,,2.64,0.04,0.19,1.2,0.052,0.15,4,0,1453.2,551.46,95.55,86.52,9.03,,,100,37,138,65,115,225,120,109,188,64,89,0,10.3,,55.6292312,28.53102105,15.83974775,
乳品類,"低脂調味乳(木瓜)",60.9245,85.9,1.8,1.3049,0.9254,0.5,10.4951,,9.484,0.554,0.561,0,0,6.018,2.351,58,109,41,8,0.2,0.2,50,,32.0012,36,0.0923,0.02,0.12,1.8,0.04,0.16,4,0,925.3502615,341.857702,37.215748,28.264134,7.620616,1.083067,47.966,75,29,105,47,85,168,86,81,140,52,66,0,7.2,,67.95148834,19.18967121,12.85884045,
乳品類,"高脂保久乳",71.0198,87.725,3.107,5.0787,3.4667,0.7014,3.3879,,4.573,0.017,0,,0,0,4.556,31.542,146.82,103.905,9.698,0.075,0.382,78.346,,40.976,,0.0554,0.023,0.2035,0.0848,0.036,0.061,0.146,0,3466.72062,1408.32351,163.53414,144.23508,19.29906,40.12173,,133.008,21.298,194.188,83.934,162.238,319.894,161.862,152.646,263.179,84.415,111.974,9.03,13.506,,18.46128313,62.85817529,18.68054159,
乳品類,"全脂保久乳",61.9816,87.65,2.954,3.3772,2.5599,0.9329,5.0859,,4.454,0,0,0,0,0,4.454,54.795,166.37,94.76,10.845,0.065,0.446,102.755,,37.775,,0.076,0.031,0.225,0.05,0.0322,0.16,3.3,0.975,2559.883828,734.2742012,81.6978452,73.5486616,5.5149676,4.120184,90.125,132.32,49.8526,179.815,66.98,149.945,302.065,155.05,144.91,249.925,83.435,112.025,14.665,17.01,,31.75528331,47.89419363,20.35052305,
乳品類,"中脂保久乳",48.4554,89.27,3.2265,1.8185,1.4116,0.8546,4.8304,,6.118,0.211,0.122,0,0.126,2.618,3.041,52.245,178.82,79.58,8.675,0.06,0.459,116.39,,27.36,,0.131,0.034,0.275,0.05,0.0361,0.205,2,0.57,1411.581529,369.0263865,37.632039,33.3276495,2.745935,1.0911,48.936,133.785,48.6355,179.4,70.34,151.195,302.05,156.53,145.015,252.525,83.805,113.385,16.2,7.805,,38.57906664,32.98829245,28.43264091,
乳品類,"低脂強化保久乳(寡糖強化)",45.945,89.061,3.204,1.0465,0.6953,0.7285,5.96,,4.755,0.171,0,,0,0,4.584,32.916,147.525,110.336,9.909,0.063,0.407,80.477,,12.67,,0.0208,0.028,0.1949,0.1266,0.036,0.037,0.173,0,695.2946,306.4152,37.674,33.488,4.186,7.1162,,139.447,19.297,198.939,84.316,168.501,336.279,170.632,159.437,273.139,87.122,113.91,4.216,6.053,,50.20174659,20.02118184,29.77707157,
乳品類,"中脂調味保久乳(巧克力)",60.3041,86.591,1.897,1.7369,1.2596,0.5041,9.271,0.4841,8.363,0.117,0.158,,0,5.606,2.482,33.765,114.42,58.118,9.244,0.247,0.337,53.35,,18.996,0,0.127,0.036,0.1149,0.4095,0.02,0,0.58,0,1259.59988,439.78308,37.69073,37.69073,0,0,,77.434,9.467,102.871,35.897,86.695,176.142,85.578,82.507,142.078,45.444,65.567,2.984,7.101,,60.55865656,25.76928545,13.672058,
乳品類,"中脂調味保久乳(布丁)",60.9,86.4,1.6,1.7,1.3263,0.5,9.8,,,,,,,,,51,69,37,6,0.1,0.2,39,,17,,0.03,0.03,0.24,1.4,0.286,0.09,3,0,1326.34,343.74,30.26,17.85,12.41,,,,,,,,,,,,,,,7.3,,63.52657409,25.0297315,11.44369441,
乳品類,"全脂奶粉",504.1563,2.751,26.379,28.2449,19.2866,5.6108,37.0143,,36.408,0,0,,0,0,36.408,336.565,1164.323,912.029,93.764,0.223,2.934,688.6595,,673.7935,,0.665,0.2645,2.3726,1.0959,0.3535,2.7655,13.4965,20.859,19286.60629,8003.192415,773.627811,714.313521,59.31429,362.946965,,1106.1775,269.39,1542.9665,629.8065,1290.0415,2556.8255,1297.676,1223.304,2109.5085,717.8695,942.936,273,88.8865,,28.4128809,49.24517462,22.34194448,
乳品類,"部份脫脂奶粉",420.4767,2.5,32.8,11.6101,7.9845,7,46.0899,,44.723,0,0,0,0,0,44.723,352,1454,1261,115,0.4,4,932,,777,,0.231,0.41,2.18,2.3,0.404,3.61,21,8.2,7984.497972,3173.330583,445.015133,361.770716,70.0669535,14.396524,271.237,1400,488,1979,816,1654,3225,1605,1565,2677,897,1244,377,55.8,,42.42040436,24.27073389,33.30886174,
乳品類,"部份脫脂奶粉(即溶)",445.2603,2.81,23.664,16.43,12.4374,5.4693,51.6267,,,,,,,,,303.38,1243.46,959.33,79.82,0.15,2.614,741.39,,658.5,0,0.8523,0.372,1.7,0.58,0.161,2.91,11.8,9.21,12437.37856,3537.09969,455.37388,339.14806,116.22582,,,936.76,297.8566,1239.25,428.4,1178.54,2208.73,1122.4,1015.96,1807.59,592.83,765.19,367.77,101.73,,44.87157848,32.43489192,22.6935296,
乳品類,"部份脫脂低乳糖奶粉",415.8463,2.14,34.63,10.39,7.6964,7.1945,45.6455,,,,,,,,,401.45,1567.32,1246.31,108.658,0.45,2.89,202.09,,115.1,,0.3755,0.303,3.136,0.372,0.2296,3.54,9.6,5.63,7696.41328,2507.55377,185.981,185.981,0,,,1510.46,426.736,2242.01,413.1,1865.14,3734.53,1770.62,1818.11,2908.81,947.42,1267.44,373,51.39,,42.47917833,21.9619853,35.55883636,
乳品類,"脫脂奶粉",360.6573,3.966,36.214,0.9139,0.3516,7.7458,51.1603,,36.635,0.147,0,,0,0,36.488,337.655,1758.337,1406.487,114.699,0.167,3.996,1039.556,,2.401,,0,0.216,3.4429,0.7392,0.487,2.733,0,7.81,351.57733,445.361748,116.960922,116.960922,0,0,,1499.938,201.807,2100.384,844.615,1750.306,3525.301,1768.407,1653.535,2890.528,962.151,1214.026,,23.103,,54.89708622,2.22737222,42.87554156,
乳品類,"脫脂奶粉(即溶)",359.7235,4.1,38,0.9629,0.6891,8.1,48.8371,,34.151,0,0,0,0,0,34.151,435,1621,1411,133,0.4,2.2,946,,1363,,0.12,0.36,3.63,0.9,0.071,9.13,9,11.2,689.0560545,222.3961985,51.5007065,26.19088,16.2104215,0,13.457,1644,332,2442,1085,2084,4096,2211,2032,3138,1042,1623,441,29,,52.54024099,2.352888191,45.10687081,
乳品類,"全脂強化奶粉(纖維強化)",499.507,2.6,25.6,27,20.9574,5.3,39.5,3.2,,,,,,,,313,1008,984,82,3.1,2.9,670,,809,,2.6352,0.75,2.92,2.5,0.508,4.79,11,30.8,20957.4,5370.3,664.2,437.4,210.6,,,1099,385,1564,608,1304,2527,1278,1231,2084,713,985,279,91,,30.60317473,47.51284767,21.8839776,
乳品類,"部份脫脂強化奶粉(鈣強化)",407.9678,4.411,25.036,11.7819,7.9408,7.7372,51.0339,,44.483,0,1.738,,0,0,42.745,331.421,1464.59,1554.513,101.166,6.679,5.884,1178.419,,1201.706,,7.792,0.688,1.8975,1.671,0.827,2.709,102.866,48.604,7940.764962,3269.47725,525.001464,431.21754,66.921192,46.774143,,1146.681,186.416,1665.591,574.695,1367.505,2647.974,1365.676,1280.494,2242.994,837.757,937.228,254.476,51.03,,48.41097416,25.38506653,26.20395932,
乳品類,"部份脫脂強化奶粉(纖維&DHA強化)",475.935,1.14,23.169,22.07,15.1492,6.3321,47.2889,5.3639,,,,,,,,275.94,1270.91,1283.33,99.65,0.7,3.723,809.97,,1126.22,0,0.6266,0.333,1.718,1.645,0.44,1.91,50.96,20.186,15149.20112,4544.94131,2567.38103,1994.20106,297.76844,,,1052.33,1261.32,1525.82,538.97,1357.22,2513.4,1155.49,1154.69,2068.38,688.63,861.12,,4.33,,38.45232088,40.76088353,20.78679559,
乳品類,"部份脫脂強化奶粉(纖維&鈣強化)",375.0025,2.89,35.923,3.6776,2.5922,8.5985,48.9109,0.8304,30.168,0,0,0,0,0.382,29.786,412.32,1238.97,1707.16,119.598,3.4,3.5,1468.8,,88.65,,0.6473,0.45,2.482,0.477,0.4504,3.42,64,5.68,2592.174748,934.1030448,151.2413,133.643984,14.287476,0,188.17,1604.97,604.0049,2582.29,791.92,2201.47,4112.35,1071.57,2010.68,3232.94,1039.28,1426.59,421,24.47,,50.4757127,8.620237001,40.9040503,
乳品類,"部份脫脂強化奶粉(脂肪酸調整)",481.0641,2.19,22.722,23.48,10.1991,5.7031,45.9049,,,,,,,,,284.31,1291.18,968.65,74.77,9.28,5.441,837.25,,649.18,0,7.0222,0.356,1.64,1.91,0.6946,1.64,42.4,58.87,10199.125,8477.2192,4803.46796,4103.4822,699.98576,,,920.56,313.8659,1187.58,425.23,1132.11,2091.08,1095.31,952.79,1775.03,567.21,726,284.89,56.65,,36.92895851,42.90263994,20.16840155,
乳品類,"脫脂強化奶粉(抗氧化)",365.9038,2.98,32.343,1.01,0.6729,7.0982,56.5688,0.4127,,,,,,,,496.39,1291.44,1079.81,121.59,0,4.093,856.53,,898.78,0,6.16,0.359,2.22,0.37,0.1373,4.15,4.8,97.72,672.91856,306.73498,30.72016,30.72016,0,,,1280.02,426.192,1680.87,654.08,1387.13,2668.42,1093.81,1298.86,2360.89,823.91,942.53,536.55,32.24,,59.83028226,2.426293694,37.74342405,
乳品類,"脫脂強化奶粉(鈣&維生素A強化)",360.0329,3.5,38,1.0258,0.7257,8.7,48.7742,,33.777,0,0,0.071,0,0,33.706,387,1516,1743,124,0.4,5.2,1334,,1437,,0.17,0.66,3.79,2.8,0.366,3.99,11,7.2,725.732984,261.137906,36.297933,25.834773,8.05253,5.28287,9.716,1673,589,2323,462,1938,3654,1866,1766,3152,1078,1440,450,27.3,,52.42746847,2.504432539,45.06809899,
乳品類,"脫脂強化奶粉(鈣&維生素C,E強化)",360.2211,0.836,32.781,0.6585,0.4612,10.309,55.4155,,17.506,0.046,0,,0,0,17.46,417.029,2019.671,2325.014,109.733,0.303,4.256,1046.595,,1118.995,,12.932,0.396,2.2829,0.956,0.435,2.167,12.899,116.206,461.2134,161.26665,29.6325,24.8913,2.69985,6.4533,,1400.645,225.868,2012.388,875.447,1706.245,3348.806,1692.387,1522.978,2740.16,868.066,1182.893,471.232,23.146,,59.53510299,1.60685076,38.85804625,
乳品類,"脫脂強化奶粉(鈣&鐵強化)",360.238,2.44,35.6,0.6799,0.4713,9.0192,52.2609,,33.235,0,0,0.048,0,0,33.187,415.9,1774.96,1893.97,123.662,7.79,3.97,695.27,,888.54,,3.71,0.475,2.705,0.053,0.3113,2.95,2.9,93.58,471.2774443,180.1558226,28.4504155,23.8542915,3.3757035,0,12.964,1624.76,390.8013,2464.06,1003.36,2123.24,4150.18,1925.33,2039.48,3222.58,1024.93,1360.31,514,25.68,,56.14334988,1.65899237,42.19765775,
